	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_depth	param_max_features	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
12	1.3161186218261718	0.032365043272078294	0.04593992233276367	0.0060874665833547245	gini	60	0.25	2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
13	1.435340166091919	0.08955903942419294	0.04939239025115967	0.004520727856890599	gini	60	0.25	2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
14	1.56614248752594	0.04388427460924306	0.05283298492431641	0.004533308355308306	gini	60	0.25	2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
15	1.3244290828704834	0.04046428861111818	0.047994470596313475	0.005545531637969718	gini	60	0.25	2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
16	1.4354306697845458	0.02832706786918988	0.04936060905456543	0.004787669445142818	gini	60	0.25	2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
17	1.5308604478836059	0.03590732316895398	0.05575041770935059	0.005357930348209139	gini	60	0.25	2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
18	1.3677877902984619	0.03828853597677914	0.04812471866607666	0.006886732888248023	gini	35		3	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
19	1.4849962711334228	0.08391784185448337	0.05096936225891113	0.007218373662041738	gini	35		3	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
20	1.5829490184783936	0.03750760076784445	0.056581854820251465	0.006534821608370194	gini	35		3	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
21	1.3678171157836914	0.061732333731662	0.04454357624053955	0.004782112463695873	gini	35		2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
22	1.4641358613967896	0.02739774935295162	0.052467060089111325	0.004062371332099553	gini	35		2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
23	1.572546362876892	0.033230755350033406	0.054871654510498045	0.005047373754727211	gini	35		2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
24	1.3452223062515258	0.022938079952304416	0.04857449531555176	0.004857035363340039	gini	35		2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
25	1.4764318227767945	0.04000701364317296	0.052379703521728514	0.0064371766812948055	gini	35		2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
26	1.5688871145248413	0.042200233558934847	0.05056166648864746	0.0034251667652594746	gini	35		2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
27	1.3058841943740844	0.03418148741509956	0.04597759246826172	0.006475940826617683	gini	35	0.25	3	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
28	1.4139057397842407	0.06479050773967643	0.05195398330688476	0.005028101730846798	gini	35	0.25	3	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
29	1.5286531925201416	0.03439544348524294	0.05281693935394287	0.003736352170881483	gini	35	0.25	3	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
30	1.3065672397613526	0.03760265338347956	0.043097925186157224	0.003768165728759807	gini	35	0.25	2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
31	1.4199279308319093	0.056972255726421804	0.05638158321380615	0.022453267015909537	gini	35	0.25	2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
32	1.5436235427856446	0.06696954999781636	0.052903389930725096	0.0036002509451137986	gini	35	0.25	2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
33	1.3039072275161743	0.023272791267644165	0.046444249153137204	0.0014704402421676032	gini	35	0.25	2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
34	1.425412392616272	0.027620185695040995	0.04913418292999268	0.0026907554145396847	gini	35	0.25	2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
35	1.5645894050598144	0.03741527073638431	0.05577962398529053	0.0059919060262930875	gini	35	0.25	2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
36	1.367431354522705	0.07083294878281948	0.046140003204345706	0.0023115711149866718	gini	10		3	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
37	1.458994460105896	0.024083353406435665	0.049973034858703615	0.0020879576356507674	gini	10		3	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
38	1.5780200481414794	0.038087721362109105	0.05628209114074707	0.005564279156845834	gini	10		3	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
39	1.3318740129470825	0.053861505657416424	0.04696333408355713	0.0058429123311124894	gini	10		2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
40	1.4375223636627197	0.07466254997669312	0.052309727668762206	0.012030604888959576	gini	10		2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
41	1.6011394023895265	0.0998603627176402	0.05507869720458984	0.007118495411087041	gini	10		2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
42	1.3431199789047241	0.07240488839869753	0.04654216766357422	0.005396301443454476	gini	10		2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
43	1.4804463863372803	0.05971693918756397	0.052278447151184085	0.00714207442349363	gini	10		2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
44	1.578939723968506	0.05524264841747399	0.05332562923431396	0.0030091315878124055	gini	10		2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
45	1.324425745010376	0.04790838533004572	0.04810423851013183	0.003778908118447865	gini	10	0.25	3	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
46	1.4340561151504516	0.045593705570223186	0.05047483444213867	0.004223617611996221	gini	10	0.25	3	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
47	1.5534740686416626	0.029355062396594755	0.054745936393737794	0.006792504588529225	gini	10	0.25	3	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
48	1.3178554773330688	0.05268014938708824	0.04462270736694336	0.003068492133989225	gini	10	0.25	2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
49	1.4165868759155273	0.025383124633207226	0.047013163566589355	0.005063842452809909	gini	10	0.25	2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
50	1.5628782510757446	0.049258821460864126	0.05533685684204102	0.007731393879191937	gini	10	0.25	2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
51	1.3083810329437255	0.033256066551379485	0.044555139541625974	0.0036156919634001364	gini	10	0.25	2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
52	1.4430566072463988	0.0342868778106615	0.048148155212402344	0.003535091164951825	gini	10	0.25	2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
53	1.4766634225845336	0.11007001179003317	0.048858141899108885	0.005796319431956533	gini	10	0.25	2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
0	1.373414945602417	0.027807435624590142	0.0449765682220459	0.003491589086087778	gini	60		3	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
1	1.550641655921936	0.04795199563421112	0.04929726123809815	0.006896827280250252	gini	60		3	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
2	1.6465384244918824	0.0925357770353728	0.06018514633178711	0.006088509834658387	gini	60		3	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
3	1.3662488460540771	0.029122619542463618	0.04630911350250244	0.0037796707026558672	gini	60		2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
4	1.4940582275390626	0.03867978281792569	0.05982627868652344	0.035310398000201235	gini	60		2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
5	1.6537126779556275	0.05507899795311082	0.05984804630279541	0.010852943481255569	gini	60		2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
6	1.3816619157791137	0.055207405391500174	0.048891639709472655	0.009939881666000044	gini	60		2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
7	1.6178691625595092	0.0602916080695403	0.06927351951599121	0.02532926061432264	gini	60		2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
8	1.8149778127670289	0.1081630720153999	0.055707144737243655	0.009612386152607712	gini	60		2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
9	1.4143455028533936	0.073020240863736	0.04748356342315674	0.007484295838561749	gini	60	0.25	3	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
10	1.5201402664184571	0.055079260563036775	0.051053333282470706	0.006497852814519918	gini	60	0.25	3	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
11	1.7815723419189453	0.0788463943288557	0.06342086791992188	0.00864616694529703	gini	60	0.25	3	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
12	1.4477450370788574	0.06380797544774751	0.05140023231506348	0.010021900574119131	gini	60	0.25	2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
13	1.6234246969223023	0.035220773080985424	0.054563713073730466	0.011097304529145011	gini	60	0.25	2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
14	1.75864577293396	0.07276202179614259	0.06144435405731201	0.01256509307099731	gini	60	0.25	2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2
